CustomerID,Recency,Frequency,Monetary,AOV,Total_Quantity,Days_Since_First,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Customer_Segment,Cluster,Cluster_Name,Recency_Category,Frequency_Category,Monetary_Category,Avg_Order_Value,Customer_Lifetime,Purchase_Intensity
11838.0,256,5,404.32,80.864,16,341,1,4,3,143,8,At Risk,3,At-Risk Customers,Old,Medium,Medium_Value,80.864,406,4.495073891625616
11839.0,61,6,657.02,109.50333333333333,26,218,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,109.50333333333333,241,9.087136929460582
11840.0,65,2,176.89,88.445,7,120,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,88.445,125,5.840000000000001
11841.0,24,2,227.43,113.715,9,89,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Very_Recent,Low,Medium_Value,113.715,84,8.69047619047619
11842.0,10,8,783.37,97.92125,31,319,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,97.92125,250,11.680000000000001
11843.0,5,2,277.97,138.985,11,289,5,1,2,512,8,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,138.985,65,11.230769230769232
11844.0,46,4,454.86,113.715,18,258,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,113.715,166,8.795180722891565
11845.0,5,4,353.78000000000003,88.44500000000001,14,246,5,3,2,532,10,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,88.44500000000001,125,11.680000000000001
11846.0,49,8,657.02,82.1275,26,346,3,5,4,354,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,82.1275,289,10.103806228373703
11847.0,82,3,353.78,117.92666666666666,14,286,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,117.92666666666666,172,6.366279069767442
11848.0,340,1,126.35,126.35,5,340,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,126.35,370,0.9864864864864864
11849.0,158,5,505.4,101.08,20,359,1,4,3,143,8,At Risk,0,Regular Customers,Moderate,Medium,High_Value,101.08,308,5.925324675324675
11850.0,37,6,606.48,101.08,24,322,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,101.08,217,10.09216589861751
11851.0,2,10,1137.15,113.715,45,361,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,Premium,113.715,302,12.086092715231787
11852.0,6,5,657.02,131.404,26,208,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,Medium,High_Value,131.404,156,11.698717948717949
11853.0,99,4,379.05,94.7625,15,280,2,3,2,232,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,94.7625,219,6.666666666666667
11854.0,216,1,75.81,75.81,3,216,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,246,1.483739837398374
11855.0,34,3,303.24,101.08,12,268,4,2,2,422,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,101.08,124,8.830645161290322
11856.0,34,2,227.42999999999998,113.71499999999999,9,174,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,113.71499999999999,94,7.76595744680851
11857.0,39,5,454.86,90.97200000000001,18,323,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,90.97200000000001,189,9.656084656084657
11858.0,10,6,454.86,75.81,18,265,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,75.81,190,11.526315789473685
11859.0,149,8,657.02,82.1275,26,344,1,5,4,154,10,Potential Loyalists,1,VIP Customers,Moderate,High,High_Value,82.1275,389,7.5064267352185094
11860.0,16,7,707.56,101.08,28,160,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,101.08,226,11.305309734513274
11861.0,145,5,682.29,136.458,27,334,1,4,5,145,10,Potential Loyalists,0,Regular Customers,Moderate,Medium,High_Value,136.458,295,6.186440677966101
11862.0,173,3,379.05,126.35000000000001,15,265,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,126.35000000000001,263,4.163498098859315
11863.0,129,3,328.51,109.50333333333333,13,302,1,2,2,122,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,109.50333333333333,219,5.0
11864.0,172,3,202.16,67.38666666666667,8,279,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Moderate,Medium,Medium_Value,67.38666666666667,262,4.179389312977099
11865.0,16,5,530.67,106.13399999999999,21,327,4,4,4,444,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,106.13399999999999,166,10.993975903614457
11866.0,95,2,126.35,63.175,5,185,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,63.175,155,4.709677419354839
11867.0,52,5,454.86,90.97200000000001,18,306,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,90.97200000000001,202,9.034653465346535
11868.0,5,4,303.24,75.81,12,216,5,3,2,532,10,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,75.81,125,11.680000000000001
11869.0,9,5,530.67,106.13399999999999,21,289,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,Medium,High_Value,106.13399999999999,159,11.477987421383649
11870.0,304,3,252.7,84.23333333333333,10,317,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,84.23333333333333,394,2.779187817258883
11871.0,135,3,277.96999999999997,92.65666666666665,11,337,1,2,1,121,4,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,92.65666666666665,225,4.866666666666666
11872.0,68,3,176.89,58.96333333333333,7,149,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,58.96333333333333,158,6.930379746835443
11874.0,41,4,404.32,101.08,16,335,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,101.08,161,9.068322981366459
11875.0,2,7,909.72,129.96,36,306,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,129.96,212,12.051886792452832
11876.0,53,4,429.59,107.3975,17,222,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,107.3975,173,8.439306358381502
11877.0,278,1,101.08,101.08,4,278,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,101.08,308,1.1850649350649352
11878.0,92,3,303.24,101.08,12,309,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,101.08,182,6.016483516483516
11879.0,9,7,732.83,104.69000000000001,29,316,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,104.69000000000001,219,11.666666666666668
11880.0,9,9,833.91,92.65666666666667,33,326,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,92.65666666666667,279,11.774193548387098
11881.0,73,4,379.05,94.7625,15,222,2,3,2,232,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,193,7.564766839378238
11882.0,64,3,202.16,67.38666666666667,8,235,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,67.38666666666667,154,7.1103896103896105
11883.0,108,4,480.13,120.0325,19,237,2,3,3,233,8,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,120.0325,228,6.4035087719298245
11884.0,3,5,505.4,101.08,20,285,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,101.08,153,11.928104575163399
11885.0,93,7,808.64,115.52,32,338,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,115.52,303,8.432343234323431
11886.0,16,6,454.86,75.81,18,336,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,75.81,196,11.173469387755102
11887.0,142,4,328.51,82.1275,13,316,1,3,2,132,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,82.1275,262,5.572519083969465
11888.0,121,6,530.67,88.445,21,324,1,4,4,144,9,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,88.445,301,7.275747508305647
11889.0,133,2,328.51,164.255,13,145,1,1,2,112,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,164.255,193,3.782383419689119
11890.0,57,3,202.16,67.38666666666667,8,356,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,67.38666666666667,147,7.448979591836735
11891.0,77,5,454.86,90.97200000000001,18,303,2,4,3,243,9,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,90.97200000000001,227,8.039647577092511
11892.0,97,3,252.7,84.23333333333333,10,296,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,84.23333333333333,187,5.855614973262032
11893.0,17,5,454.86,90.97200000000001,18,273,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,167,10.92814371257485
11894.0,5,4,505.4,126.35,20,358,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,126.35,125,11.680000000000001
11895.0,87,7,884.45,126.35000000000001,35,330,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,126.35000000000001,297,8.602693602693602
11896.0,8,6,480.13,80.02166666666666,19,341,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,80.02166666666666,188,11.648936170212766
11897.0,94,7,783.37,111.91,31,238,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,111.91,304,8.404605263157894
11898.0,4,8,960.26,120.0325,38,326,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,120.0325,244,11.967213114754097
11899.0,13,1,176.89,176.89,7,13,5,1,1,511,7,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,176.89,43,8.488372093023255
11900.0,29,7,631.75,90.25,25,363,4,5,4,454,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,90.25,239,10.690376569037657
11901.0,164,3,303.24,101.08,12,322,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,254,4.3110236220472435
11902.0,33,3,227.43,75.81,9,238,4,2,1,421,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,75.81,123,8.902439024390244
11903.0,116,4,379.05,94.7625,15,283,2,3,2,232,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,94.7625,236,6.186440677966101
11904.0,3,5,454.86,90.97200000000001,18,273,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,153,11.928104575163399
11905.0,19,5,454.86,90.97200000000001,18,354,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,169,10.798816568047338
11906.0,127,7,581.21,83.03,23,363,1,5,4,154,10,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,83.03,337,7.5816023738872405
11907.0,15,2,277.97,138.985,11,353,4,1,2,412,7,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,138.985,75,9.733333333333334
11908.0,49,10,1061.34,106.13399999999999,42,227,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,106.13399999999999,349,10.458452722063038
11909.0,119,5,353.78,70.756,14,361,1,4,2,142,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,70.756,269,6.784386617100372
11910.0,5,4,277.96999999999997,69.49249999999999,11,112,5,3,1,531,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,69.49249999999999,125,11.680000000000001
11911.0,42,4,303.24,75.81,12,357,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,75.81,162,9.012345679012345
11912.0,4,8,960.26,120.0325,38,299,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,120.0325,244,11.967213114754097
11913.0,58,6,505.4,84.23333333333333,20,343,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,84.23333333333333,238,9.201680672268909
11914.0,60,4,379.05,94.7625,15,252,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,180,8.11111111111111
11915.0,17,5,429.59000000000003,85.918,17,224,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,85.918,167,10.92814371257485
11916.0,43,6,631.75,105.29166666666667,25,327,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,105.29166666666667,223,9.820627802690582
11917.0,69,6,732.83,122.13833333333334,29,351,2,4,5,245,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,122.13833333333334,249,8.795180722891567
11918.0,25,7,808.64,115.52,32,359,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,115.52,235,10.872340425531915
11919.0,63,3,480.13,160.04333333333332,19,213,3,2,3,323,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,160.04333333333332,153,7.1568627450980395
11920.0,159,3,303.24,101.08,12,342,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,249,4.397590361445784
11921.0,43,8,732.8299999999999,91.60374999999999,29,317,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,91.60374999999999,283,10.318021201413426
11922.0,227,4,379.05,94.7625,15,308,1,3,2,132,6,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,94.7625,347,4.207492795389049
11923.0,79,9,859.18,95.46444444444444,34,316,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,95.46444444444444,349,9.412607449856734
11924.0,117,3,227.43,75.81,9,191,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,75.81,207,5.2898550724637685
11925.0,4,6,581.21,96.86833333333334,23,319,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,96.86833333333334,184,11.902173913043477
11926.0,8,11,1288.77,117.16090909090909,51,329,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,Very_High,Premium,117.16090909090909,338,11.878698224852071
11927.0,49,5,328.51,65.702,13,307,3,4,2,342,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,65.702,199,9.170854271356784
11928.0,152,3,252.7,84.23333333333333,10,270,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Moderate,Medium,Medium_Value,84.23333333333333,242,4.524793388429751
11929.0,53,10,1086.61,108.66099999999999,43,346,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,108.66099999999999,353,10.339943342776204
11930.0,54,6,505.4,84.23333333333333,20,257,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,84.23333333333333,234,9.358974358974358
11931.0,1,3,328.51,109.50333333333333,13,268,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,109.50333333333333,91,12.032967032967033
11932.0,82,6,657.02,109.50333333333333,26,288,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,109.50333333333333,262,8.358778625954198
11933.0,157,3,303.24,101.08,12,310,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,247,4.433198380566802
11934.0,40,4,454.86,113.715,18,60,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,113.715,160,9.125
11935.0,12,8,884.45,110.55625,35,330,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,110.55625,252,11.587301587301587
11936.0,59,1,101.08,101.08,4,59,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,101.08,89,4.1011235955056184
11937.0,96,9,1036.07,115.11888888888888,41,355,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,Premium,115.11888888888888,366,8.975409836065573
11938.0,104,4,303.24,75.81,12,352,2,3,2,232,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,75.81,224,6.517857142857142
11939.0,57,3,353.78,117.92666666666666,14,255,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,117.92666666666666,147,7.448979591836735
11940.0,276,1,303.24,303.24,12,276,1,1,2,112,4,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,303.24,306,1.1928104575163399
11941.0,65,6,480.13,80.02166666666666,19,356,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,Medium_Value,80.02166666666666,245,8.938775510204081
11942.0,7,5,505.4,101.08,20,334,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,101.08,157,11.624203821656051
11943.0,33,7,555.94,79.42,22,324,4,5,4,454,13,Champions,0,Regular Customers,Recent,High,High_Value,79.42,243,10.51440329218107
11944.0,37,5,429.59000000000003,85.918,17,354,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,85.918,187,9.759358288770054
11945.0,106,6,707.56,117.92666666666666,28,315,2,4,5,245,11,Loyal Customers,0,Regular Customers,Moderate,High,High_Value,117.92666666666666,286,7.6573426573426575
11946.0,44,6,480.13,80.02166666666666,19,341,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,Medium_Value,80.02166666666666,224,9.776785714285714
11947.0,67,5,581.21,116.242,23,356,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,116.242,217,8.410138248847927
11948.0,8,5,353.78,70.756,14,276,5,4,2,542,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,70.756,158,11.550632911392405
11949.0,51,6,657.02,109.50333333333333,26,215,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,109.50333333333333,231,9.480519480519481
11950.0,76,6,581.2099999999999,96.86833333333333,23,333,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,96.86833333333333,256,8.5546875
11951.0,94,4,328.51,82.1275,13,329,2,3,2,232,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,82.1275,214,6.822429906542055
11952.0,4,7,808.64,115.52,32,336,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,115.52,214,11.939252336448597
11953.0,244,2,176.89,88.445,7,341,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,88.445,304,2.401315789473684
11954.0,1,6,505.4,84.23333333333333,20,216,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,84.23333333333333,181,12.099447513812155
11955.0,92,4,353.78,88.445,14,342,2,3,2,232,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,88.445,212,6.886792452830189
11956.0,22,4,379.04999999999995,94.76249999999999,15,209,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,94.76249999999999,142,10.28169014084507
11957.0,6,4,530.6700000000001,132.66750000000002,21,252,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,132.66750000000002,126,11.587301587301587
11958.0,16,9,909.72,101.08,36,349,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,101.08,286,11.486013986013987
11959.0,38,6,581.21,96.86833333333334,23,333,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,96.86833333333334,218,10.045871559633028
11960.0,65,5,606.48,121.296,24,320,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,Medium,High_Value,121.296,215,8.488372093023255
11961.0,67,7,758.1,108.3,30,257,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,108.3,277,9.223826714801444
11962.0,64,4,379.05,94.7625,15,310,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,184,7.934782608695651
11963.0,26,4,555.9399999999999,138.98499999999999,22,278,4,3,4,434,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,138.98499999999999,146,10.0
11964.0,187,3,353.78,117.92666666666666,14,211,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,117.92666666666666,277,3.953068592057762
11965.0,5,6,631.75,105.29166666666667,25,350,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,105.29166666666667,185,11.837837837837837
11966.0,14,5,480.13,96.026,19,308,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,96.026,164,11.128048780487806
11967.0,11,9,1086.61,120.73444444444443,43,356,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,Premium,120.73444444444443,281,11.690391459074734
11968.0,94,4,480.13,120.0325,19,352,2,3,3,233,8,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,120.0325,214,6.822429906542055
11969.0,12,5,555.9399999999999,111.18799999999999,22,268,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,Medium,High_Value,111.18799999999999,162,11.265432098765432
